subject,sessionIndex,rep,UU.period.t,UU.t.i,UU.i.e,UU.e.five,UU.five.Shift.r,UU.Shift.r.o,UU.o.a,UU.a.n,UU.n.l,UU.l.Return
s019,7,17,0.2277,0.2534,0.0938,0.2415,0.4269,0.2062,0.1067,0.1542,0.2333,0.4649
s019,7,18,0.2332,0.2283,0.0869,0.2765,0.4068,0.2139,0.07,0.1482,0.2576,0.4003
s019,7,19,0.2255,0.2294,0.0808,0.2576,0.4303,0.2003,0.0859,0.1305,0.2595,0.4797
s019,7,20,0.2345,0.2146,0.0909,0.2618,0.4418,0.2033,0.0822,0.1431,0.2404,0.4021
s019,7,21,0.2314,0.3032,0.08,0.584,0.4509,0.1956,0.0853,0.1318,0.237,0.4087
s019,7,22,0.2768,0.2259,0.0956,0.304,0.3986,0.2075,0.0914,0.1374,0.2541,0.4053
s019,7,23,0.2227,0.2373,0.0916,0.2684,0.4498,0.2323,0.1028,0.1178,0.2359,0.3847
s019,7,24,0.2465,0.2529,0.0769,0.2885,0.4374,0.2437,0.0484,0.161,0.2209,0.363
s019,7,25,0.2604,0.2455,0.0988,0.279,0.4897,0.2216,0.0859,0.1637,0.2259,0.3852
s019,7,26,0.2631,0.2367,0.1022,0.2431,0.4654,0.2139,0.0951,0.1416,0.2381,0.3992
s019,7,27,0.2216,0.2392,0.0721,0.2781,0.4521,0.2018,0.0977,0.1259,0.2365,0.4269
s019,7,28,0.247,0.212,0.0969,0.2499,0.4356,0.2309,0.0666,0.1389,0.2375,0.3939
s019,7,29,0.2572,0.203,0.1056,0.2803,0.4822,0.2328,0.0787,0.1313,0.2346,0.4696
s019,7,30,0.2316,0.2532,0.0792,0.327,0.4855,0.2382,0.0777,0.1555,0.1998,0.4918
s019,7,31,0.2227,0.2144,0.0863,0.252,0.4111,0.2215,0.0579,0.1518,0.2296,0.4171
s019,7,32,0.2288,0.2194,0.0826,0.2848,0.4198,0.2021,0.0626,0.1576,0.203,0.402
s019,7,33,0.2652,0.2696,0.0789,0.2887,0.6979,0.275,0.0056,0.1875,0.319,0.434
s019,7,34,0.2942,0.2007,0.0998,0.3003,0.3838,0.217,0.1215,0.098,0.2486,0.4623
s019,7,35,0.1905,0.2658,0.0842,0.375,0.4403,0.2365,0.0526,0.1801,0.2238,0.3578
s019,7,36,0.2562,0.2267,0.0876,0.2927,0.4264,0.2167,0.0832,0.1519,0.2088,0.3639
s019,7,37,0.5425,0.2381,0.0858,0.2713,0.4334,0.2439,0.0553,0.1622,0.2212,0.4224
s019,7,38,0.282,0.2183,0.0956,0.261,0.4301,0.1998,0.1157,0.1373,0.2267,0.3801
s019,7,39,0.2295,0.2444,0.0967,0.2829,0.4884,0.2331,0.0666,0.1552,0.2172,0.418
s019,7,40,0.2512,0.2022,0.0982,0.2734,0.4102,0.2187,0.0832,0.1502,0.2286,0.3949
s019,7,41,0.2372,0.2054,0.0985,0.2803,0.4047,0.2094,0.0946,0.1423,0.2062,0.6647
s019,7,42,0.2913,0.1603,0.1067,0.3819,0.4977,0.2383,0.0634,0.1714,0.222,1.7393
s019,7,43,0.3601,0.1737,0.1067,0.2903,0.3858,0.2303,0.0492,0.1729,0.2275,0.4137
s019,7,44,0.2367,0.1916,0.1154,0.2471,0.428,0.2229,0.0793,0.1547,0.2124,0.3681
s019,7,45,0.2639,0.2107,0.0979,0.2789,0.4274,0.2366,0.0566,0.1753,0.2103,0.462
s019,7,46,0.2865,0.1764,0.1117,0.2982,0.4187,0.2432,0.0592,0.1471,0.2108,0.405
s019,7,47,0.2678,0.1851,0.1112,0.2882,0.8288,0.2629,0.4242,0.1447,0.209,0.3451
s019,7,48,0.8186,0.1901,0.1177,0.3256,0.4182,0.2463,0.0407,0.2318,0.2051,0.4179
s019,7,49,0.2584,0.2505,0.0845,0.2985,0.4393,0.2848,0.007,0.2194,0.1922,0.4037
s019,7,50,0.2348,0.1861,0.1085,0.2481,0.4664,0.4424,0.1348,0.146,0.2153,0.4087
s019,8,1,0.4644,0.2586,0.1697,0.2323,0.4324,0.222,0.2896,0.122,0.2449,0.4272
s019,8,2,0.2751,0.2096,0.1225,0.2362,0.4482,0.2645,0.1952,0.0867,0.2351,0.443
s019,8,3,0.3271,0.2404,0.1182,0.26,0.4485,0.2492,0.1489,0.1244,0.2243,0.5554
s019,8,4,0.2792,0.2064,0.1156,0.2597,0.467,0.2241,0.4002,0.1331,0.2309,0.439
s019,8,5,0.2498,0.2893,0.1397,0.2164,0.443,0.2336,0.1392,0.1241,0.2325,0.3836
s019,8,6,0.2675,0.2286,0.0898,0.3209,0.3849,0.2687,0.1376,0.1292,0.2333,0.3924
s019,8,7,0.2784,0.2682,0.0932,0.2365,0.3928,0.2183,0.1342,0.1318,0.2974,0.3295
s019,8,8,0.2712,0.2566,0.0916,0.266,0.3891,0.2513,0.1181,0.1313,0.2159,0.3866
s019,8,9,0.2606,0.2412,0.099,0.2718,0.4169,0.2043,0.1292,0.1249,0.223,0.3863
s019,8,10,0.2478,0.2531,0.0887,0.2837,0.3913,0.2191,0.1268,0.1207,0.1937,0.4593
s019,8,11,0.2707,0.2417,0.0919,0.2592,0.415,0.1903,0.1175,0.117,0.2051,0.3981
s019,8,12,0.2411,0.3118,0.1117,0.2378,0.4264,0.2241,0.1171,0.1209,0.2473,0.4994
s019,8,13,0.2778,0.4759,0.174,0.232,0.4449,0.1972,0.1266,0.128,0.246,0.3805
s019,8,14,0.2633,0.2537,0.0916,0.2462,0.424,0.2204,0.1239,0.1384,0.2164,0.4095
s019,8,15,0.2596,0.236,0.0954,0.2372,0.4265,0.2062,0.1091,0.1316,0.237,0.4795
s019,8,16,0.2834,0.2468,0.1032,0.2663,0.4198,0.1993,0.1253,0.1222,0.242,0.4411
s019,8,17,0.2541,0.2524,0.1012,0.2386,0.443,0.1785,0.1424,0.1167,0.2286,0.3889
s019,8,18,0.2549,0.2278,0.1051,0.2296,0.4314,0.2115,0.1252,0.1191,0.2349,0.3971
s019,8,19,0.2356,0.2555,0.075,0.2259,0.3924,0.2164,0.1041,0.1437,0.2138,0.3699
s019,8,20,0.2335,0.2706,0.0995,0.2304,0.4182,0.2202,0.1186,0.1059,0.2156,0.3852
s019,8,21,0.2449,0.2843,0.0842,0.2146,0.3981,0.2054,0.1246,0.1273,0.2336,0.3673
s019,8,22,0.2319,0.232,0.0992,0.2344,0.386,0.2141,0.1033,0.1089,0.2354,0.3855
s019,8,23,0.2296,0.1937,0.1209,0.2143,0.3939,0.217,0.1004,0.1395,0.2196,0.4034
s019,8,24,0.2335,0.2442,0.0856,0.2513,0.4253,0.2071,0.1228,0.1207,0.2373,0.3897
s019,8,25,0.2359,0.2254,0.1043,0.2367,0.3675,0.2389,0.1154,0.1292,0.218,0.3836
s019,8,26,0.209,0.2547,0.0996,0.2177,0.3976,0.2331,0.0859,0.1468,0.2212,0.4646
s019,8,27,0.2372,0.1917,0.108,0.2309,0.3849,0.2461,0.1368,0.1437,0.2061,0.4332
s019,8,28,0.2356,0.2853,0.1151,0.2011,0.4144,0.2305,0.15,0.1131,0.2214,0.3717
s019,8,29,0.252,0.2022,0.102,0.2542,0.3941,0.2317,0.107,0.1358,0.223,0.3796
s019,8,30,0.23,0.2054,0.093,0.2283,0.4189,0.2268,0.1175,0.1368,0.2056,0.368
s019,8,31,0.2261,0.2043,0.114,0.219,0.4224,0.2333,0.1337,0.1392,0.199,0.4116
s019,8,32,0.253,0.2051,0.1038,0.2346,0.4007,0.2335,0.1125,0.2431,0.2177,0.3646
s019,8,33,0.2586,0.2317,0.0863,0.2396,0.3989,0.2457,0.1405,0.1099,0.2164,0.3625
s019,8,34,0.3018,0.2204,0.1086,0.2275,0.4,0.2697,0.2017,0.0978,0.2265,0.4467
s019,8,35,0.2517,0.2141,0.1074,0.2122,0.3772,0.2769,0.2189,0.1487,0.2194,0.4428
s019,8,36,0.2258,0.1991,0.0903,0.2465,0.4053,0.237,0.1339,0.1371,0.1874,0.4444
s019,8,37,0.2374,0.2278,0.104,0.2352,0.4533,0.2531,0.2023,0.1302,0.2344,0.482
s019,8,38,0.2699,0.2056,0.1017,0.3533,0.4084,0.2341,0.1075,0.1505,0.2328,0.4462
s019,8,39,0.2538,0.2015,0.1033,0.2583,0.4337,0.213,0.1181,0.1405,0.2209,0.4731
s019,8,40,0.2301,0.2313,0.0948,0.2457,0.4091,0.2122,0.1244,0.1481,0.2338,0.4757
s019,8,41,0.2646,0.2255,0.0927,0.2505,0.467,0.2107,0.1165,0.1518,0.2069,0.4475
s019,8,42,0.2578,0.2402,0.0895,0.2517,0.4379,0.2194,0.1091,0.1318,0.2275,0.4058
s019,8,43,0.244,0.228,0.0932,0.2343,0.4089,0.2125,0.1183,0.1352,0.2186,0.421
s019,8,44,0.2459,0.2112,0.0904,0.2278,0.4161,0.227,0.1047,0.1486,0.2341,0.5095
s019,8,45,0.2422,0.2043,0.0919,0.2222,0.4163,0.2056,0.112,0.1204,0.2157,0.4076
s019,8,46,0.263,0.1996,0.0803,0.2325,0.3693,0.2596,0.0906,0.1246,0.2378,0.4192
s019,8,47,0.2467,0.269,0.0831,0.2531,0.5285,0.2759,0.1091,0.1279,0.2658,0.458
s019,8,48,0.2776,0.1877,0.0977,0.2375,0.4047,0.5231,0.1129,0.1716,0.2182,0.3639
s019,8,49,0.2409,0.4192,0.1407,0.2032,1.0623,0.302,0.1136,0.1489,0.2074,0.4401
s019,8,50,0.234,0.2227,0.0856,0.2766,0.3875,0.2508,0.1022,0.1157,0.2265,0.4332
s020,1,1,0.1362,0.176,0.0961,0.8735,1.0409,0.32,0.1487,1.7148,0.4755,1.395
s020,1,2,0.2071,0.1431,0.3117,0.4484,0.6864,0.2568,0.1225,0.217,0.1499,0.6021
s020,1,3,0.3298,0.1304,0.1325,0.5296,0.8126,0.165,0.1476,0.1949,0.2573,0.6126
s020,1,4,0.1717,0.0993,0.1317,0.504,0.5649,0.2318,0.1456,0.1407,0.2312,0.2126
s020,1,5,0.1197,0.1267,0.0903,0.5629,0.5962,0.1769,0.1319,0.1246,0.1459,0.1878
s020,1,6,0.1462,0.1011,0.0824,0.5378,0.4464,0.1935,0.1616,0.1199,0.305,0.2134
s020,1,7,0.1641,0.1134,0.0932,0.2563,0.4926,0.1908,0.1572,0.0972,0.2069,0.6483
s020,1,8,0.1603,0.0879,0.147,0.4365,0.6464,0.146,0.1221,0.1197,0.1071,0.5377
s020,1,9,0.2262,0.1814,0.1813,0.4521,0.4462,0.1264,0.1332,0.163,0.1452,0.1789
s020,1,10,0.2644,0.1091,0.0792,0.2935,0.4395,0.0946,0.1553,0.0956,0.1096,0.1631
s020,1,11,0.1898,0.0971,0.1025,0.3368,0.5546,0.1714,0.1101,0.1621,0.1969,0.1873
s020,1,12,0.1732,0.0816,0.1114,0.2626,0.4188,0.0929,0.1369,0.088,0.1056,0.1986
s020,1,13,0.274,0.0884,0.1394,0.2575,0.4307,0.1109,0.1221,0.1136,0.085,0.6351
s020,1,14,0.1871,0.1141,0.1001,0.2906,0.429,0.089,0.1322,0.1117,0.0752,0.1884
s020,1,15,0.1232,0.1245,0.0568,0.2188,0.4411,0.0956,0.1496,0.0858,0.1217,0.1471
s020,1,16,0.1139,0.1207,0.0758,0.1979,0.3741,0.0929,0.1549,0.0748,0.0929,0.191
s020,1,17,0.1425,0.1093,0.0919,0.246,0.4562,0.0948,0.1396,0.0946,0.08,0.4939
s020,1,18,0.12,0.113,0.5938,0.2177,0.557,0.1771,0.1487,0.0909,0.0942,0.1717
s020,1,19,0.0612,0.1727,0.1075,0.2315,0.4332,0.0842,0.1466,0.0701,0.1187,0.1575
s020,1,20,0.2905,0.1241,0.0673,0.237,0.3715,0.0818,0.1411,0.0566,0.1045,0.1551
s020,1,21,0.1881,0.121,0.0884,0.2114,0.3688,0.0927,0.1519,0.5555,0.1412,0.2185
s020,1,22,0.1713,0.1336,0.0842,0.2169,0.3713,0.0985,0.1397,0.0748,0.0982,0.1659
s020,1,23,0.1409,0.1371,0.057,0.2283,0.3282,0.1085,0.1661,0.0956,0.0868,0.2276
s020,1,24,0.1319,0.1149,0.102,0.2296,0.4142,0.0774,0.1617,0.0967,0.1021,0.1899
s020,1,25,0.0979,0.1251,0.0697,0.1942,0.3615,0.0916,0.1421,0.1793,0.1185,0.1651
s020,1,26,0.0717,0.1534,0.057,1.6572,0.4083,0.1326,0.136,0.1125,0.1356,0.1814
s020,1,27,0.106,0.1267,0.1122,0.5182,0.3744,0.1072,0.1828,0.1107,0.1217,0.1588
s020,1,28,0.1448,0.1242,0.099,0.4143,0.5108,0.1336,0.2191,0.3687,0.1351,0.1991
s020,1,29,0.0992,0.1326,0.0655,0.2006,0.3589,0.0829,0.159,0.0558,0.1137,0.1414
s020,1,30,0.0884,0.1245,0.0776,0.2082,0.3477,0.0969,0.1582,0.0317,0.1195,0.125
s020,1,31,0.19,0.1165,0.0766,0.1972,0.3924,0.0855,0.1579,0.0872,0.1077,0.2002
s020,1,32,0.105,0.1153,0.0697,0.2265,0.3478,0.0684,0.1762,0.0051,0.1069,0.1376
s020,1,33,0.106,0.1204,0.0681,0.2143,0.4137,0.1373,0.2084,0.0418,0.1082,0.1765
s020,1,34,0.3641,0.1066,0.0866,0.204,0.3444,0.0853,0.1511,0.0825,0.1177,0.1469
s020,1,35,0.148,0.1133,0.0726,0.2209,0.3108,0.0779,0.1453,0.0384,0.1137,0.1337
s020,1,36,0.1459,0.5257,0.1133,0.2462,0.3464,0.0758,0.1635,0.0645,0.1322,0.1121
s020,1,37,0.3417,0.1404,0.1204,0.2003,0.3859,0.0995,0.1635,0.0373,0.1195,0.1477
s020,1,38,0.3084,0.108,0.1239,0.1961,0.3461,0.0895,0.1598,0.0238,0.1164,0.1169
s020,1,39,0.0527,0.1468,0.032,0.2373,0.5108,0.1032,0.1973,0.3289,0.1153,0.1577
s020,1,40,0.087,0.122,0.0525,0.1887,1.1915,0.1318,0.1276,0.0975,0.1027,0.167
s020,1,41,0.0915,0.1296,0.0613,0.2151,0.3672,0.0835,0.1364,0.0513,0.1151,0.1361
s020,1,42,0.242,0.09,0.0861,0.2153,0.3879,0.0922,0.1809,0.0927,0.105,0.3559
s020,1,43,0.1459,0.1151,0.0805,0.2032,0.3749,0.0919,0.1421,0.0468,0.1164,0.1287
s020,1,44,0.1588,0.1112,0.0974,0.2729,0.3482,0.1157,0.1638,0.1785,0.3317,0.1723
s020,1,45,0.225,0.1097,0.0845,0.2731,0.5628,0.1716,0.1786,0.1001,0.1053,0.1754
s020,1,46,0.1053,0.1278,0.0531,0.1967,0.3902,0.1233,0.1448,0.0637,0.1087,0.1007
s020,1,47,0.0903,0.135,0.5381,0.2497,0.4296,0.0948,0.155,0.0811,0.1124,0.1527
s020,1,48,0.3683,0.1165,0.0824,0.2302,0.4363,0.0956,0.1527,0.0608,0.1183,0.111
s020,1,49,0.1343,0.1104,0.0726,0.2278,0.4108,0.0829,0.1671,0.0381,0.1286,0.1036
s020,1,50,0.1248,0.1188,0.0903,0.2098,0.4482,0.086,0.1818,0.0212,0.1159,0.1181
s020,2,1,0.1902,0.1379,0.1434,0.9592,1.0715,0.2399,0.17,0.1787,0.2136,0.3199
s020,2,2,0.3317,0.1528,0.1711,1.2635,0.5834,0.1896,0.0985,0.1606,0.3145,0.6404
s020,2,3,0.2913,0.1188,0.1227,1.3726,0.4295,0.1333,0.1413,0.1225,0.1562,0.6733
s020,2,4,0.1794,0.1779,0.2613,0.6882,0.8525,0.4474,0.1679,0.2345,0.2468,0.7839
s020,2,5,0.1929,0.132,0.1222,0.3837,0.7493,0.3056,0.1766,0.2094,0.2048,0.2227
s020,2,6,0.186,0.1392,0.0958,0.9416,0.7425,0.2841,0.4733,0.193,0.2516,0.2573
s020,2,7,0.266,0.1711,0.2228,0.2526,0.3951,0.1711,0.2234,0.9158,0.2246,0.2176
s020,2,8,0.1981,0.1362,0.1993,0.246,0.4627,0.232,0.6598,0.2888,0.2866,0.271
s020,2,9,0.4844,0.1453,0.0892,0.5349,0.5481,0.3481,0.3579,0.1508,0.175,0.2123
s020,2,10,0.1005,0.636,0.6302,0.6898,0.7143,0.6345,0.54,0.63,0.5642,0.3082
s020,2,11,0.1543,0.1566,0.1883,0.3249,0.4633,0.3041,0.2305,0.1824,0.1296,0.1968
s020,2,12,0.1284,0.1297,0.0962,0.3283,1.0324,0.9838,0.7646,0.5266,0.0744,0.2087
s020,2,13,0.5755,0.6189,0.5093,0.6703,0.7536,0.1127,0.2071,0.0465,0.1209,0.187
s020,2,14,0.2082,0.1644,1.0202,0.4259,0.6686,0.3777,0.1524,0.0482,0.1214,0.1451
s020,2,15,0.3826,0.3877,0.9208,0.3616,1.094,0.3009,0.2366,0.0243,0.1185,0.1581
s020,2,16,0.1791,0.3919,0.5964,0.4766,0.4516,0.151,0.2084,0.0521,0.1686,0.121
s020,2,17,0.1076,0.1407,0.1771,0.3988,0.3557,0.0884,0.1693,0.0523,0.1243,0.5229
s020,2,18,0.1678,0.1251,0.1086,0.3238,0.3108,0.0855,0.1643,0.0653,0.1095,0.1369
s020,2,19,0.081,0.1104,0.0642,0.1898,0.6003,0.1188,0.1504,0.0745,0.1422,0.116
s020,2,20,0.1027,0.1135,0.0644,0.2718,0.333,0.0655,0.1715,0.0172,0.1531,0.1047
s020,2,21,0.0891,0.1523,0.1235,0.3578,0.3529,0.0615,0.2002,0.0531,0.1467,0.1223
s020,2,22,0.2689,0.5149,0.5965,0.3452,0.3814,0.118,0.54,0.3658,0.1153,0.1316
s020,2,23,0.5031,0.341,0.6999,1.2326,0.3172,0.6624,0.4424,0.2278,0.2697,0.2612
s020,2,24,0.3269,0.4362,0.4676,0.5607,0.2876,0.194,0.4574,0.5408,0.1381,0.1366
s020,2,25,0.3887,0.2901,0.1843,0.5737,0.3756,0.2504,0.2202,0.0566,0.1206,0.1313
s020,2,26,0.3871,0.2313,0.2177,0.2742,0.4372,0.2146,0.2558,0.1664,0.5872,0.3839
s020,2,27,0.3217,0.5382,0.4186,0.4135,0.378,0.1587,0.144,0.1202,0.1135,0.2066
s020,2,28,0.1253,0.1301,0.1056,0.2618,0.3269,0.1095,0.1427,0.0321,0.1467,0.1224
s020,2,29,0.2823,0.1302,0.1151,0.2164,0.362,0.0927,0.1875,0.4455,0.7632,0.2247
s020,2,30,0.1322,0.159,0.1101,0.2903,0.3499,0.0929,0.1395,0.0342,0.1291,0.1126
s020,2,31,0.2614,0.1413,0.1122,1.0212,0.3926,0.1555,0.1791,0.0296,0.1169,0.158
s020,2,32,0.1003,0.1445,0.0673,0.2734,0.4728,0.0834,0.1796,0.0407,0.1185,0.1023
s020,2,33,0.0809,0.1402,0.043,0.2133,0.3464,0.0946,0.1553,0.0481,0.1288,0.1179
s020,2,34,0.1457,0.146,0.0708,0.2563,1.2636,0.1095,0.1486,0.0584,0.1262,0.106
s020,2,35,0.0776,0.1365,0.0607,0.2449,0.3844,0.0882,0.1702,0.0125,0.1137,0.1163
s020,2,36,0.1055,0.1368,0.0626,0.1916,0.4652,0.0914,0.856,0.0458,0.1166,0.1287
s020,2,37,0.1617,0.1381,0.0449,0.7101,0.3904,0.0839,0.1751,0.0254,0.1,0.1556
s020,2,38,0.2,0.0959,0.0502,0.2689,0.3422,0.0887,0.1489,0.0634,0.1167,0.121
s020,2,39,0.1132,0.1234,0.0784,0.3647,0.4831,0.0776,0.2165,0.598,0.085,0.1369
s020,2,40,0.1538,0.1318,0.0438,0.2562,0.3634,0.0969,0.1656,0.0695,0.1111,0.2366
s020,2,41,0.0963,0.1513,0.043,0.2729,0.3654,0.0842,0.1715,0.0412,0.1364,0.1356
s020,2,42,0.1736,0.3875,0.1478,0.3048,0.3331,0.0971,0.1578,0.0632,0.1027,0.1894
s020,2,43,0.167,0.1273,0.0549,0.2531,0.3485,0.0911,0.1446,0.0901,0.1261,0.1126
s020,2,44,0.1443,0.1265,0.0872,0.2523,0.3236,0.0892,0.1619,0.0637,0.1029,0.1105
s020,2,45,0.1077,0.1366,0.0681,0.218,0.3416,0.0808,0.1738,0.0805,0.1011,0.1081
s020,2,46,0.1823,0.0761,0.136,0.3201,0.5451,0.0971,0.1718,0.0312,0.1159,0.1052
s020,2,47,0.1042,0.1455,0.0504,0.1734,1.0272,0.1542,0.1496,0.0383,0.1367,0.0793
s020,2,48,0.0765,0.1528,0.1563,0.2169,0.3125,0.0966,0.2157,0.5339,0.1095,0.1126
s020,2,49,0.1612,0.1426,0.1255,0.2423,0.3938,0.1312,0.1503,0.0991,0.086,0.1443
s020,2,50,0.3879,0.1414,0.0971,0.2959,0.4557,0.1605,0.1624,0.0579,0.1103,0.1345
s020,3,1,0.1918,0.2919,0.3782,0.3903,0.7997,0.6314,0.9625,1.0762,0.0676,0.215
s020,3,2,0.2473,0.1613,0.1275,0.9474,0.4295,0.1705,0.1415,0.1254,0.1188,0.1635
s020,3,3,0.4945,0.1099,0.1291,0.5006,0.3678,0.155,0.1965,0.0747,0.1108,0.8093
s020,3,4,0.3354,0.1798,0.1291,0.942,0.3859,0.1763,0.1112,0.0861,0.1137,0.1483
s020,3,5,0.2095,0.1321,0.0993,0.3436,0.3331,0.1016,0.1192,0.0853,0.1053,0.1554
s020,3,6,0.1597,0.1193,0.5151,0.1753,0.6892,0.113,0.1521,0.0938,0.1246,0.1538
s020,3,7,0.1319,0.1249,0.0911,0.4956,0.3227,0.0475,0.1788,0.045,0.1122,0.139
s020,3,8,0.1005,0.1059,0.0847,0.5637,0.3623,0.0993,0.1374,0.0508,0.1058,0.1541
s020,3,9,0.8077,0.1621,0.1067,0.3724,1.0376,0.0855,0.1357,0.0851,0.1243,0.1319
s020,3,10,0.1994,0.0998,0.0721,0.2056,0.3756,0.0581,0.1696,0.0614,0.1153,0.1617
s020,3,11,1.0259,0.1122,0.7487,0.4035,0.3673,0.0887,0.1239,0.0624,0.1169,0.1345
s020,3,12,0.216,0.1308,0.0726,0.2745,0.3498,0.0626,0.1527,0.0394,0.1114,0.1128
s020,3,13,0.1477,0.1297,0.062,1.1355,0.3685,0.0847,0.126,0.0521,0.1124,0.1467
s020,3,14,0.205,0.1885,0.1439,0.2017,0.4638,0.1117,0.1508,0.0759,0.1029,0.2385
s020,3,15,0.2204,0.2054,0.1117,0.4628,0.848,0.4344,0.339,0.3751,0.6542,0.258
s020,3,16,0.257,0.2143,0.227,0.7323,0.477,0.4091,0.3163,0.3917,0.3492,0.2984
s020,3,17,0.2002,0.2281,0.1716,0.2729,0.5541,0.3222,0.3419,0.3361,0.2917,0.3324
s020,3,18,0.2398,0.2078,0.2624,0.3486,0.5703,0.4973,0.1568,0.0653,0.0942,0.1403
s020,3,19,0.1844,0.1943,0.2634,0.2206,0.5317,0.0919,0.1373,0.0423,0.114,0.1242
s020,3,20,0.1847,0.1816,0.1756,0.2818,0.5673,0.114,0.183,0.0199,0.1356,0.1485
s020,3,21,0.2044,0.1565,0.062,0.2264,0.5263,0.1141,0.1705,0.009,0.1027,0.1015
s020,3,22,0.0818,0.1621,0.1059,0.2631,0.4157,0.0584,0.1469,0.0177,0.0955,0.1221
s020,3,23,0.1488,0.2056,0.118,0.275,0.4596,0.1011,0.1688,0.0204,0.1074,0.134
s020,3,24,0.2673,0.2241,0.2075,0.2745,0.5222,0.3387,0.3917,0.3769,0.7983,0.4456
s020,3,25,0.1377,0.1064,0.0357,0.2581,0.5244,0.3246,0.4498,0.8228,0.3781,0.2704
s020,3,26,0.1042,0.1505,0.0367,0.3412,0.7144,0.7938,0.5749,0.7263,0.317,0.2239
s020,3,27,0.118,0.1305,0.0359,0.2098,0.3701,0.2951,0.3927,0.4519,1.2387,0.2472
s020,3,28,0.1361,0.1458,0.0367,0.204,0.4746,0.8566,0.5672,0.6026,0.2687,0.2453
s020,3,29,1.9856,0.1883,0.0924,0.2064,0.4963,0.3489,0.221,0.5253,0.5634,0.5591
s020,3,30,0.3003,0.412,0.7693,0.2988,1.1705,0.6352,0.3883,0.6255,0.2893,0.3485
s020,3,31,0.7571,0.4822,0.5912,0.2972,0.5941,0.4948,0.6527,0.4179,0.341,0.239
s020,3,32,0.1639,0.1661,0.0927,0.2484,0.4279,0.4149,0.4825,0.5038,0.3143,0.5277
s020,3,33,0.2166,0.6155,0.2099,0.2225,0.421,0.3634,0.5836,0.7432,0.5526,1.0142
s020,3,34,0.2799,0.2263,0.1064,0.2457,0.4509,0.2138,0.5611,0.4645,0.541,0.3752
s020,3,35,0.0982,0.1463,0.0594,0.2187,0.4237,0.4632,0.3651,0.4088,0.3447,0.2657
s020,3,36,0.0572,0.1413,0.0259,0.2135,0.4312,0.4439,0.2471,0.488,0.5748,0.3036
s020,3,37,0.2987,0.2616,0.157,0.4491,0.4541,0.198,0.1482,0.0333,0.1277,0.1361
s020,3,38,0.1802,0.4009,0.1497,0.2689,0.4564,0.099,0.1725,0.0416,0.0955,0.2026
s020,3,39,0.0775,0.1254,0.0359,0.269,0.528,0.4748,0.2751,0.3961,0.3695,0.2984
s020,3,40,0.1478,0.1972,0.1941,0.2647,0.8911,0.2959,0.2606,0.2162,0.2328,0.3137
s020,3,41,0.2116,0.2091,0.1006,0.2752,0.4541,0.4223,0.4875,0.4709,0.394,0.2678
s020,3,42,0.3151,0.3408,0.2011,0.3832,0.4725,0.3755,0.3028,0.2801,0.2808,0.2775
s020,3,43,0.3,0.3331,0.2283,0.2597,0.4424,0.2801,0.2559,0.2764,0.2684,0.2583
s020,3,44,0.0707,0.2228,0.2352,0.4785,0.4926,0.1937,0.2798,0.61,0.2381,0.2092
s020,3,45,0.2794,0.2697,0.3297,0.5974,0.5001,0.3592,0.341,0.4313,0.2734,0.215
s020,3,46,0.1322,0.1806,0.0539,0.2336,0.4163,0.1943,0.1976,0.0838,0.1056,0.1454
s020,3,47,0.1417,0.5031,0.2228,0.2293,0.4389,0.1639,0.2239,0.3746,0.2909,0.2351
s020,3,48,0.3105,0.2526,0.1864,0.2317,0.3897,0.194,0.435,0.4679,0.5307,0.32
s020,3,49,0.1,0.2613,0.1444,0.241,0.6234,0.5487,0.4941,1.144,0.5826,0.6746
s020,3,50,0.2628,0.284,0.2147,0.2436,0.4105,0.3033,0.478,0.4511,0.465,0.543
s020,4,1,0.2076,0.298,0.1862,0.3515,0.4434,0.1555,0.1424,0.1051,0.1116,0.1913
s020,4,2,0.0929,0.1429,0.0169,0.266,0.3589,0.1175,0.164,0.069,0.1111,0.1259
s020,4,3,0.12,0.173,0.0702,0.5679,0.3965,0.1478,0.1487,0.0953,0.1201,0.1741
s020,4,4,0.2385,0.107,0.1112,0.3621,0.4015,0.1151,0.1572,0.0753,0.1042,0.7786
s020,4,5,0.6909,0.1426,0.0657,0.8271,0.5815,0.1075,0.1501,0.0642,0.1082,0.1781
s020,4,6,0.2095,0.155,0.0362,0.9392,0.3759,0.1255,0.1431,0.0381,0.1114,0.195
s020,4,7,0.1148,0.1745,0.0668,0.4652,0.3506,0.0702,0.1689,0.0352,0.1037,0.6961
s020,4,8,0.2699,0.1515,0.0607,0.2579,0.4424,0.0948,0.1611,0.0299,0.1137,0.1915
s020,4,9,0.1789,0.1432,0.0428,0.2465,0.3448,0.1014,0.1483,0.0246,0.1211,0.1826
s020,4,10,0.1021,0.1447,0.0365,0.2243,0.834,0.0771,0.1825,0.0357,0.1053,0.2372
s020,4,11,0.0929,0.1376,0.6062,0.2112,0.5682,0.1088,0.1525,0.0222,0.1029,0.1536
s020,4,12,0.6164,0.1442,0.0436,0.2975,0.5237,0.1367,0.1358,0.0558,0.1061,0.1364
s020,4,13,0.0393,0.1642,0.0272,0.2167,0.4151,0.1231,0.1933,0.5115,0.1236,0.1543
s020,4,14,0.0957,0.4548,0.1024,0.2246,0.3842,0.104,0.1695,0.0484,0.0694,0.1701
